school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content,apply_url,message_sms,message_whatsapp,send_owner,send_channel_actual,sent_at,delivery_proof,status
Kılıçarslan Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-kilicarslan-borsa-istanbul-mesleki-ve-teknik-anadolu-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kilicarslan-borsa-istanbul-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay,"Merhaba Kılıçarslan Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kilicarslan-borsa-istanbul-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay","Merhaba Kılıçarslan Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kilicarslan-borsa-istanbul-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Konya Anadolu İmam Hatip Lisesi,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-konya-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Konya Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Konya Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,qr,,,READY
Konya Türk Telekom Sosyal Bilimler Lisesi,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-konya-turk-telekom-sosyal-bilimler-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-turk-telekom-sosyal-bilimler-lisesi&utm_term=karatay,"Merhaba Konya Türk Telekom Sosyal Bilimler Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-turk-telekom-sosyal-bilimler-lisesi&utm_term=karatay","Merhaba Konya Türk Telekom Sosyal Bilimler Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-konya-turk-telekom-sosyal-bilimler-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,avm_screen,,,READY
Koyunoğlu İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-koyunoglu-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-koyunoglu-ilkokulu&utm_term=karatay,"Merhaba Koyunoğlu İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-koyunoglu-ilkokulu&utm_term=karatay","Merhaba Koyunoğlu İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-koyunoglu-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Kurtuluş Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-kurtulus-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kurtulus-ortaokulu&utm_term=karatay,"Merhaba Kurtuluş Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kurtulus-ortaokulu&utm_term=karatay","Merhaba Kurtuluş Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kurtulus-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Kuvayi Milliye İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-kuvayi-milliye-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kuvayi-milliye-ilkokulu&utm_term=karatay,"Merhaba Kuvayi Milliye İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kuvayi-milliye-ilkokulu&utm_term=karatay","Merhaba Kuvayi Milliye İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-kuvayi-milliye-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Mahide Koşukçu İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-mahide-kosukcu-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mahide-kosukcu-ilkokulu&utm_term=karatay,"Merhaba Mahide Koşukçu İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mahide-kosukcu-ilkokulu&utm_term=karatay","Merhaba Mahide Koşukçu İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mahide-kosukcu-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,qr,,,READY
Mehmet-Hanife Yapıcı Anadolu Lisesi,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-mehmet-hanife-yapici-anadolu-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmet-hanife-yapici-anadolu-lisesi&utm_term=karatay,"Merhaba Mehmet-Hanife Yapıcı Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmet-hanife-yapici-anadolu-lisesi&utm_term=karatay","Merhaba Mehmet-Hanife Yapıcı Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmet-hanife-yapici-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,avm_screen,,,READY
Mehmetçik İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-mehmetcik-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-ilkokulu&utm_term=karatay,"Merhaba Mehmetçik İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-ilkokulu&utm_term=karatay","Merhaba Mehmetçik İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Mehmetçik İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-mehmetcik-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Mehmetçik İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Mehmetçik İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mehmetcik-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Mevlana Kız Anadolu İmam Hatip Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-mevlana-kiz-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Mevlana Kız Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Mevlana Kız Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mevlana-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Müslüme Ali Yaman İmam Hatip Ortaokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-muslume-ali-yaman-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Müslüme Ali Yaman İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Müslüme Ali Yaman İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-muslume-ali-yaman-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,qr,,,READY
Mustafa Aydın İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-mustafa-aydin-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay,"Merhaba Mustafa Aydın İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay","Merhaba Mustafa Aydın İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-mustafa-aydin-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,avm_screen,,,READY
Namık Kemal Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-namik-kemal-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay,"Merhaba Namık Kemal Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay","Merhaba Namık Kemal Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-namik-kemal-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Nermin Agah Erdinç Topak İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-nermin-agah-erdinc-topak-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay,"Merhaba Nermin Agah Erdinç Topak İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay","Merhaba Nermin Agah Erdinç Topak İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nermin-agah-erdinc-topak-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Nizamülmülk Anadolu Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-nizamulmulk-anadolu-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay,"Merhaba Nizamülmülk Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay","Merhaba Nizamülmülk Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-nizamulmulk-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Orhan Gazi İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-orhan-gazi-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay,"Merhaba Orhan Gazi İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay","Merhaba Orhan Gazi İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-orhan-gazi-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,qr,,,READY
Ovakavağı İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-ovakavagi-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay,"Merhaba Ovakavağı İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay","Merhaba Ovakavağı İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,avm_screen,,,READY
Ovakavağı İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-ovakavagi-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Ovakavağı İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Ovakavağı İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ovakavagi-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Prof. Dr. Fuat Sezgin Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-prof-dr-fuat-sezgin-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay,"Merhaba Prof. Dr. Fuat Sezgin Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay","Merhaba Prof. Dr. Fuat Sezgin Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-fuat-sezgin-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Prof.Dr.Ömer Dinçer Kız Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-prof-dr-omer-dincer-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Saraçoğlu Ahmet Haşhaş İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-saracoglu-ahmet-hashas-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay,"Merhaba Saraçoğlu Ahmet Haşhaş İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay","Merhaba Saraçoğlu Ahmet Haşhaş İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-ahmet-hashas-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,qr,,,READY
Saraçoğlu İmam Hatip Ortaokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-saracoglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Saraçoğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Saraçoğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,avm_screen,,,READY
Saraçoğlu Toki Mustafa Çetin İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-saracoglu-toki-mustafa-cetin-ilkokulu,https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay,"Merhaba Saraçoğlu Toki Mustafa Çetin İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay","Merhaba Saraçoğlu Toki Mustafa Çetin İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-saracoglu-toki-mustafa-cetin-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Şehit Albay İbrahim Karaoğlanoğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk-2026?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-sehit-albay-ibrahim-karaoglanoglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,social_dm,,,READY
